model,dataset_idx,task,source,answer,media,prompt,response,layer_idx,image_ratio,prompt_ratio,gen_ratio
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,6,0.49267578125,0.441650390625,0.0657958984375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,7,0.560546875,0.404052734375,0.03521728515625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,8,0.44970703125,0.32958984375,0.220703125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,9,0.55419921875,0.38330078125,0.06231689453125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,10,0.244140625,0.69189453125,0.06402587890625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,11,0.432861328125,0.49169921875,0.0753173828125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,12,0.2215576171875,0.609375,0.1689453125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,13,0.28564453125,0.62060546875,0.09405517578125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,14,0.2423095703125,0.728515625,0.0291900634765625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,15,0.39306640625,0.4931640625,0.11376953125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,16,0.146484375,0.65234375,0.200927734375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,17,0.2470703125,0.6650390625,0.08795166015625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,18,0.3349609375,0.54541015625,0.119873046875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,19,0.6650390625,0.298583984375,0.0361328125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,20,0.67333984375,0.294677734375,0.0322265625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,21,0.67431640625,0.28271484375,0.042572021484375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,22,0.5078125,0.47998046875,0.0120086669921875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,23,0.5576171875,0.345458984375,0.0966796875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,24,0.59619140625,0.34130859375,0.062255859375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,25,0.72900390625,0.257080078125,0.01403045654296875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,26,0.5458984375,0.38818359375,0.06585693359375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,79,Relation,ADE20K,(A),/tmp/tmpc0fy_o7k.png,"Considering the relative positions of the tree (annotated by the red box) and the wheelbarrow in the image provided, where is the tree (annotated by the red box) located with respect to the wheelbarrow? Select from the following choices.
(A) above
(B) below",(A) above,27,0.47314453125,0.44873046875,0.07794189453125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,0,0.055145263671875,0.634765625,0.310302734375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,1,0.05987548828125,0.857421875,0.0830078125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,2,0.447021484375,0.468505859375,0.0843505859375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,3,0.568359375,0.3876953125,0.044403076171875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,4,0.4208984375,0.493896484375,0.0850830078125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,5,0.6318359375,0.321044921875,0.04742431640625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,6,0.494140625,0.4482421875,0.057830810546875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,7,0.59130859375,0.365234375,0.04339599609375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,8,0.4482421875,0.331787109375,0.219970703125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,9,0.556640625,0.38232421875,0.061309814453125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,10,0.291748046875,0.640625,0.06781005859375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,11,0.337890625,0.5927734375,0.06939697265625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,12,0.2099609375,0.6484375,0.1416015625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,13,0.236328125,0.6943359375,0.06915283203125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,14,0.2178955078125,0.76025390625,0.0218353271484375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,15,0.375,0.51171875,0.1131591796875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,16,0.149658203125,0.662109375,0.1884765625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,17,0.1549072265625,0.76171875,0.08349609375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,18,0.28466796875,0.5615234375,0.15380859375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,19,0.634765625,0.327880859375,0.03729248046875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,20,0.67236328125,0.299560546875,0.02813720703125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,21,0.60546875,0.328857421875,0.065673828125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,22,0.50732421875,0.4794921875,0.01335906982421875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,23,0.57275390625,0.35205078125,0.0751953125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,24,0.61962890625,0.286376953125,0.09405517578125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,25,0.7158203125,0.27685546875,0.00753021240234375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,26,0.53759765625,0.351318359375,0.11077880859375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,80,Relation,ADE20K,(B),/tmp/tmp75d3o1_o.png,"Considering the relative positions of the plants (annotated by the red box) and the animal in the image provided, where is the plants (annotated by the red box) located with respect to the animal? Select from the following choices.
(A) above
(B) below",(B) below,27,0.488037109375,0.4423828125,0.06939697265625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,0,0.1676025390625,0.52783203125,0.304443359375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,1,0.095458984375,0.822265625,0.0821533203125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,2,0.44677734375,0.46826171875,0.0849609375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,3,0.578125,0.380126953125,0.041961669921875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,4,0.423828125,0.49951171875,0.076904296875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,5,0.6279296875,0.328857421875,0.043060302734375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,6,0.462158203125,0.47900390625,0.058624267578125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,7,0.5556640625,0.400390625,0.0438232421875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,8,0.415283203125,0.3759765625,0.208740234375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,9,0.54931640625,0.39892578125,0.05181884765625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,10,0.28955078125,0.6494140625,0.061065673828125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,11,0.341064453125,0.58935546875,0.06964111328125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,12,0.22705078125,0.6328125,0.1400146484375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,13,0.233642578125,0.7001953125,0.06646728515625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,14,0.21728515625,0.7646484375,0.01800537109375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,15,0.349853515625,0.5400390625,0.11016845703125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,16,0.1370849609375,0.669921875,0.1929931640625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,17,0.127685546875,0.8037109375,0.06890869140625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,18,0.261962890625,0.5849609375,0.1531982421875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,19,0.6552734375,0.3095703125,0.03485107421875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,20,0.5986328125,0.358642578125,0.042938232421875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,21,0.625,0.3232421875,0.05181884765625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,22,0.48095703125,0.49267578125,0.026397705078125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,23,0.55126953125,0.3701171875,0.0787353515625
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,24,0.64892578125,0.258544921875,0.09197998046875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,25,0.697265625,0.292236328125,0.01019287109375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,26,0.48095703125,0.375244140625,0.1436767578125
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,81,Relation,ADE20K,(B),/tmp/tmpeqptnd7o.png,"Considering the relative positions of the double door and the person in the image provided, where is the double door located with respect to the person? Select from the following choices.
(A) left
(B) right",(B) right,27,0.50927734375,0.41943359375,0.07122802734375
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,82,Relation,ADE20K,(A),/tmp/tmp2kn8c96t.png,"Considering the relative positions of the person (annotated by the red box) and the statue in the image provided, where is the person (annotated by the red box) located with respect to the statue? Select from the following choices.
(A) above
(B) below",(B) below,0,0.130126953125,0.56982421875,0.2998046875
ch-min/NVILA-Lite-2B-SINGLE_REFSPATIAL_80K-20251107_104236,82,Relation,ADE20K,(A),/tmp/tmp2kn8c96t.png,"Considering the relative positions of the person (annotated by the red box) and the statue in the image provided, where is the person (annotated by the red box) located with respect to the statue? Select from the following choices.
(A) above
(B) below",(B) below,1,0.081787109375,0.83740234375,0.08050537109375
